case_id,crime_no,case_category,registered_date,unit_id,district_id,crime_head_id,crime_subhead_id,gravity,status,lat,lng,brief_facts
199,100010006202500013,FIR,2025-09-17,6,1,2,6,Heinous,Undetected,12.90906,77.61431,Grievous Hurt reported in the jurisdiction.
200,100040022202500012,FIR,2025-09-18,22,4,3,10,Non-Heinous,Under Investigation,17.22658,76.77569,Domestic Violence Complaint reported in the jurisdiction.
201,100030016202500010,FIR,2025-09-18,16,3,5,14,Heinous,Charge Sheeted,15.83818,74.42591,Peddling reported in the jurisdiction.
202,100050024202500017,FIR,2025-09-18,24,5,1,3,Non-Heinous,Undetected,13.0077,74.76546,Chain Snatching reported in the jurisdiction.
203,100020009202500014,FIR,2025-09-18,9,2,4,12,Non-Heinous,Closed,12.30959,76.70282,Social Media Harassment reported in the jurisdiction.
204,100040019202500009,FIR,2025-09-19,19,4,2,6,Heinous,Undetected,17.40512,76.84049,Grievous Hurt reported in the jurisdiction.
205,100030013202500017,FIR,2025-09-19,13,3,4,11,Non-Heinous,Under Investigation,15.75864,74.47727,Online Financial Fraud reported in the jurisdiction.
206,100020012202500002,FIR,2025-09-20,12,2,6,15,Non-Heinous,Closed,12.21015,76.74561,Rioting reported in the jurisdiction.
207,100020010202500003,FIR,2025-09-20,10,2,1,5,Non-Heinous,Under Investigation,12.18591,76.72729,Robbery reported in the jurisdiction.
208,200030013202500001,UDR,2025-09-20,13,3,1,2,Non-Heinous,Under Investigation,15.74047,74.45287,Burglary / House-breaking reported in the jurisdiction.
209,100040022202500018,FIR,2025-09-20,22,4,1,5,Non-Heinous,Under Investigation,17.23792,76.78081,Robbery reported in the jurisdiction.
210,100030017202500001,FIR,2025-09-21,17,3,3,10,Heinous,Charge Sheeted,15.9429,74.39105,Domestic Violence Complaint reported in the jurisdiction.
211,100030015202500004,FIR,2025-09-21,15,3,2,6,Heinous,Charge Sheeted,15.78921,74.38167,Grievous Hurt reported in the jurisdiction.
212,100040019202500012,FIR,2025-09-21,19,4,3,9,Heinous,Charge Sheeted,17.40065,76.83318,Molestation reported in the jurisdiction.
213,100030013202500014,FIR,2025-09-21,13,3,5,13,Heinous,Under Investigation,15.75571,74.47102,Possession reported in the jurisdiction.
214,100030017202500009,FIR,2025-09-21,17,3,1,3,Non-Heinous,Undetected,15.96231,74.40284,Chain Snatching reported in the jurisdiction.
215,100050025202500012,FIR,2025-09-21,25,5,4,11,Non-Heinous,Charge Sheeted,12.87059,74.87924,Online Financial Fraud reported in the jurisdiction.
216,100010003202500013,FIR,2025-09-21,3,1,3,9,Non-Heinous,Undetected,12.89486,77.66889,Molestation reported in the jurisdiction.
217,100030016202500015,FIR,2025-09-21,16,3,1,1,Non-Heinous,Closed,15.8233,74.4055,Theft reported in the jurisdiction.
218,100040020202500017,FIR,2025-09-21,20,4,1,3,Non-Heinous,Closed,17.36387,76.71294,Part of a recurring chain snatching pattern in this catchment.
219,100020010202500001,FIR,2025-09-22,10,2,4,11,Non-Heinous,Under Investigation,12.1838,76.70506,Online Financial Fraud reported in the jurisdiction.
220,100010006202500002,FIR,2025-09-22,6,1,3,9,Heinous,Charge Sheeted,12.9144,77.60369,Molestation reported in the jurisdiction.
221,100060030202500006,FIR,2025-09-22,30,6,1,5,Non-Heinous,Charge Sheeted,13.38021,77.11263,Robbery reported in the jurisdiction.
222,100020008202500006,FIR,2025-09-22,8,2,4,12,Non-Heinous,Under Investigation,12.32403,76.56619,Social Media Harassment reported in the jurisdiction.
223,100030016202500012,FIR,2025-09-22,16,3,3,9,Heinous,Charge Sheeted,15.84211,74.41972,Molestation reported in the jurisdiction.
224,100040019202500016,FIR,2025-09-22,19,4,4,12,Non-Heinous,Under Investigation,17.41038,76.84422,Social Media Harassment reported in the jurisdiction.
225,100030013202500018,FIR,2025-09-22,13,3,1,4,Non-Heinous,Under Investigation,15.77093,74.48327,Vehicle Theft reported in the jurisdiction.
226,100010005202500020,FIR,2025-09-22,5,1,2,7,Non-Heinous,Under Investigation,12.87238,77.49843,Murder reported in the jurisdiction.
227,100040021202500030,FIR,2025-09-22,21,4,1,3,Non-Heinous,Under Investigation,17.2816,76.78385,Chain Snatching reported in the jurisdiction.
228,100040020202500018,FIR,2025-09-22,20,4,1,3,Non-Heinous,Closed,17.36683,76.7404,Part of a recurring chain snatching pattern in this catchment.
229,100010003202500024,FIR,2025-09-22,3,1,1,4,Non-Heinous,Charge Sheeted,12.89147,77.65139,Vehicle Theft — accused matches pattern seen in other station records.
230,100050024202500013,FIR,2025-09-23,24,5,2,6,Heinous,Undetected,12.99737,74.76986,Grievous Hurt reported in the jurisdiction.
231,100020012202500009,FIR,2025-09-23,12,2,2,7,Heinous,Under Investigation,12.20557,76.74147,Murder reported in the jurisdiction.
232,100040021202500001,FIR,2025-09-24,21,4,1,1,Non-Heinous,Closed,17.25315,76.79591,Theft reported in the jurisdiction.
233,100060027202500004,FIR,2025-09-24,27,6,5,14,Non-Heinous,Undetected,13.35193,77.0232,Peddling reported in the jurisdiction.
234,100040019202500002,FIR,2025-09-24,19,4,1,3,Non-Heinous,Under Investigation,17.42031,76.85749,Chain Snatching reported in the jurisdiction.
235,100060028202500021,FIR,2025-09-24,28,6,1,3,Non-Heinous,Undetected,13.4043,77.0561,Chain Snatching reported in the jurisdiction.
236,100010001202500009,FIR,2025-09-25,1,1,1,1,Non-Heinous,Under Investigation,12.87897,77.64841,Theft reported in the jurisdiction.
237,100040019202500022,FIR,2025-09-25,19,4,4,12,Non-Heinous,Closed,17.41,76.83584,Social Media Harassment reported in the jurisdiction.
238,100050026202500023,FIR,2025-09-25,26,5,5,13,Non-Heinous,Closed,12.96876,74.90631,Possession reported in the jurisdiction.
239,100010002202500003,FIR,2025-09-26,2,1,2,8,Non-Heinous,Closed,12.8925,77.48952,Assault reported in the jurisdiction.
240,100040018202500010,FIR,2025-09-26,18,4,1,5,Non-Heinous,Under Investigation,17.40359,76.85293,Robbery reported in the jurisdiction.
241,100010005202500009,FIR,2025-09-26,5,1,3,9,Heinous,Charge Sheeted,12.8548,77.4879,Molestation reported in the jurisdiction.
242,100030017202500011,FIR,2025-09-26,17,3,1,4,Non-Heinous,Under Investigation,15.97103,74.3991,Vehicle Theft reported in the jurisdiction.
243,100050024202500004,FIR,2025-09-27,24,5,1,3,Non-Heinous,Charge Sheeted,12.98401,74.77988,Chain Snatching reported in the jurisdiction.
244,100050023202500002,FIR,2025-09-27,23,5,4,12,Non-Heinous,Charge Sheeted,12.9038,74.82802,Social Media Harassment reported in the jurisdiction.
245,100040022202500010,FIR,2025-09-27,22,4,6,16,Non-Heinous,Undetected,17.22962,76.77576,Public Nuisance reported in the jurisdiction.
246,100010006202500011,FIR,2025-09-27,6,1,1,1,Non-Heinous,Closed,12.89683,77.63387,Theft reported in the jurisdiction.
247,100010004202500016,FIR,2025-09-27,4,1,1,5,Non-Heinous,Undetected,12.98887,77.61632,Robbery reported in the jurisdiction.
248,100020010202500013,FIR,2025-09-27,10,2,1,1,Non-Heinous,Undetected,12.18836,76.71722,Theft reported in the jurisdiction.
249,100020008202500012,FIR,2025-09-27,8,2,3,10,Non-Heinous,Under Investigation,12.30099,76.57086,Domestic Violence Complaint reported in the jurisdiction.
250,100020011202500015,FIR,2025-09-27,11,2,1,1,Non-Heinous,Closed,12.33159,76.58742,Theft reported in the jurisdiction.
251,100020012202500013,FIR,2025-09-27,12,2,4,11,Non-Heinous,Charge Sheeted,12.22389,76.7649,Online Financial Fraud reported in the jurisdiction.
252,100040018202500024,FIR,2025-09-27,18,4,1,5,Non-Heinous,Under Investigation,17.40863,76.86312,Robbery reported in the jurisdiction.
253,100050026202500020,FIR,2025-09-28,26,5,6,16,Non-Heinous,Under Investigation,12.94545,74.89144,Public Nuisance reported in the jurisdiction.
254,100020010202500007,FIR,2025-09-29,10,2,1,2,Non-Heinous,Charge Sheeted,12.19321,76.693,Burglary / House-breaking reported in the jurisdiction.
255,100040020202500019,FIR,2025-09-29,20,4,1,3,Non-Heinous,Closed,17.3913,76.7104,Part of a recurring chain snatching pattern in this catchment.
256,100040020202500020,FIR,2025-09-29,20,4,1,3,Non-Heinous,Charge Sheeted,17.39044,76.71738,Part of a recurring chain snatching pattern in this catchment.
257,100010002202500002,FIR,2025-09-30,2,1,5,13,Non-Heinous,Charge Sheeted,12.91652,77.50901,Possession reported in the jurisdiction.
258,100010004202500009,FIR,2025-09-30,4,1,6,15,Non-Heinous,Charge Sheeted,13.00179,77.61103,Rioting reported in the jurisdiction.
259,100050023202500006,FIR,2025-09-30,23,5,3,10,Heinous,Undetected,12.89832,74.83829,Domestic Violence Complaint reported in the jurisdiction.
260,100020010202500014,FIR,2025-09-30,10,2,1,4,Non-Heinous,Closed,12.17007,76.69353,Vehicle Theft reported in the jurisdiction.
261,100050025202500013,FIR,2025-09-30,25,5,6,16,Non-Heinous,Charge Sheeted,12.87663,74.90881,Public Nuisance reported in the jurisdiction.
262,100010006202500008,FIR,2025-10-01,6,1,2,7,Non-Heinous,Under Investigation,12.91707,77.61342,Murder reported in the jurisdiction.
263,100040018202500009,FIR,2025-10-01,18,4,4,11,Non-Heinous,Closed,17.39006,76.87615,Online Financial Fraud reported in the jurisdiction.
264,100060029202500008,FIR,2025-10-01,29,6,5,14,Heinous,Under Investigation,13.31963,77.21585,Peddling reported in the jurisdiction.
265,100060028202500006,FIR,2025-10-02,28,6,5,13,Heinous,Closed,13.38988,77.03648,Possession reported in the jurisdiction.
266,100060027202500006,FIR,2025-10-02,27,6,1,5,Non-Heinous,Closed,13.36165,77.035,Robbery reported in the jurisdiction.
267,100030015202500011,FIR,2025-10-02,15,3,4,11,Non-Heinous,Undetected,15.8066,74.38951,Online Financial Fraud reported in the jurisdiction.
268,100050024202500015,FIR,2025-10-02,24,5,2,8,Heinous,Under Investigation,13.01293,74.76582,Assault reported in the jurisdiction.
269,100010004202500022,FIR,2025-10-02,4,1,5,13,Non-Heinous,Under Investigation,13.00244,77.60309,Possession reported in the jurisdiction.
270,100050024202500019,FIR,2025-10-02,24,5,1,4,Non-Heinous,Closed,13.006,74.76149,Vehicle Theft reported in the jurisdiction.
271,100050024202500026,FIR,2025-10-02,24,5,3,9,Heinous,Charge Sheeted,13.0116,74.75692,Molestation reported in the jurisdiction.
272,100020008202500018,FIR,2025-10-02,8,2,2,6,Heinous,Undetected,12.31801,76.55288,Grievous Hurt reported in the jurisdiction.
273,100010004202500004,FIR,2025-10-03,4,1,1,5,Non-Heinous,Charge Sheeted,12.97785,77.63485,Robbery reported in the jurisdiction.
274,100050024202500006,FIR,2025-10-03,24,5,1,5,Non-Heinous,Undetected,12.98244,74.7664,Robbery reported in the jurisdiction.
275,200010005202500001,UDR,2025-10-03,5,1,1,5,Non-Heinous,Charge Sheeted,12.87456,77.51394,Robbery reported in the jurisdiction.
276,100050026202500012,FIR,2025-10-04,26,5,5,14,Non-Heinous,Under Investigation,12.95771,74.8824,Peddling reported in the jurisdiction.
277,100020008202500011,FIR,2025-10-04,8,2,3,10,Heinous,Under Investigation,12.31183,76.55826,Domestic Violence Complaint reported in the jurisdiction.
278,100010004202500026,FIR,2025-10-04,4,1,1,3,Non-Heinous,Closed,13.00077,77.62819,Chain Snatching reported in the jurisdiction.
279,100040020202500021,FIR,2025-10-04,20,4,1,3,Non-Heinous,Undetected,17.39516,76.72561,Part of a recurring chain snatching pattern in this catchment.
280,100030015202500001,FIR,2025-10-05,15,3,4,12,Non-Heinous,Closed,15.8044,74.39372,Social Media Harassment reported in the jurisdiction.
281,100020011202500003,FIR,2025-10-05,11,2,4,12,Non-Heinous,Charge Sheeted,12.33273,76.59247,Social Media Harassment reported in the jurisdiction.
282,100040021202500017,FIR,2025-10-05,21,4,1,5,Non-Heinous,Charge Sheeted,17.2631,76.77248,Robbery reported in the jurisdiction.
283,100010002202500009,FIR,2025-10-05,2,1,1,5,Non-Heinous,Charge Sheeted,12.91833,77.4969,Robbery reported in the jurisdiction.
284,100030014202500003,FIR,2025-10-06,14,3,2,6,Heinous,Under Investigation,15.82401,74.46026,Grievous Hurt reported in the jurisdiction.
285,100040021202500002,FIR,2025-10-06,21,4,5,13,Heinous,Under Investigation,17.28192,76.77613,Possession reported in the jurisdiction.
286,100040018202500004,FIR,2025-10-06,18,4,3,9,Non-Heinous,Charge Sheeted,17.4226,76.84297,Molestation reported in the jurisdiction.
287,100030017202500004,FIR,2025-10-06,17,3,1,4,Non-Heinous,Under Investigation,15.9456,74.41561,Vehicle Theft reported in the jurisdiction.
288,100040020202500005,FIR,2025-10-06,20,4,4,11,Non-Heinous,Closed,17.3596,76.73419,Online Financial Fraud reported in the jurisdiction.
289,100060028202500024,FIR,2025-10-06,28,6,6,15,Non-Heinous,Under Investigation,13.39245,77.04832,Rioting reported in the jurisdiction.
290,100010006202500003,FIR,2025-10-07,6,1,1,4,Non-Heinous,Charge Sheeted,12.88979,77.63678,Vehicle Theft reported in the jurisdiction.
291,100030015202500013,FIR,2025-10-07,15,3,3,9,Heinous,Closed,15.81238,74.4067,Molestation reported in the jurisdiction.
292,100010004202500003,FIR,2025-10-08,4,1,5,14,Heinous,Under Investigation,12.99159,77.62687,Peddling reported in the jurisdiction.
293,100010003202500004,FIR,2025-10-08,3,1,4,12,Non-Heinous,Charge Sheeted,12.8943,77.64927,Social Media Harassment reported in the jurisdiction.
294,100040018202500013,FIR,2025-10-08,18,4,1,4,Non-Heinous,Charge Sheeted,17.39128,76.85075,Vehicle Theft reported in the jurisdiction.
295,100030015202500014,FIR,2025-10-08,15,3,1,2,Non-Heinous,Charge Sheeted,15.7732,74.40487,Burglary / House-breaking reported in the jurisdiction.
296,100020007202500010,FIR,2025-10-08,7,2,2,6,Heinous,Under Investigation,12.23697,76.65912,Grievous Hurt reported in the jurisdiction.
297,100050025202500014,FIR,2025-10-08,25,5,6,15,Non-Heinous,Undetected,12.88769,74.88546,Rioting reported in the jurisdiction.
298,100040021202500009,FIR,2025-10-09,21,4,3,10,Non-Heinous,Under Investigation,17.28325,76.77376,Domestic Violence Complaint reported in the jurisdiction.
299,100050026202500015,FIR,2025-10-09,26,5,3,10,Non-Heinous,Closed,12.94593,74.91301,Domestic Violence Complaint reported in the jurisdiction.
300,100060028202500017,FIR,2025-10-09,28,6,1,1,Non-Heinous,Under Investigation,13.39145,77.05122,Theft reported in the jurisdiction.
301,100050026202500002,FIR,2025-10-10,26,5,2,7,Heinous,Closed,12.97075,74.901,Murder reported in the jurisdiction.
302,100010001202500006,FIR,2025-10-10,1,1,4,11,Non-Heinous,Charge Sheeted,12.88743,77.67016,Online Financial Fraud reported in the jurisdiction.
303,100020008202500003,FIR,2025-10-10,8,2,1,5,Non-Heinous,Closed,12.29951,76.58255,Robbery reported in the jurisdiction.
304,100030013202500020,FIR,2025-10-10,13,3,3,10,Heinous,Closed,15.76863,74.48234,Domestic Violence Complaint reported in the jurisdiction.
305,100030015202500024,FIR,2025-10-10,15,3,2,8,Heinous,Undetected,15.79578,74.37284,Assault reported in the jurisdiction.
306,100010004202500002,FIR,2025-10-11,4,1,2,7,Non-Heinous,Under Investigation,12.98225,77.61076,Murder reported in the jurisdiction.
307,100030013202500009,FIR,2025-10-11,13,3,2,7,Heinous,Under Investigation,15.76684,74.46065,Murder reported in the jurisdiction.
308,100040020202500011,FIR,2025-10-11,20,4,3,10,Heinous,Charge Sheeted,17.38218,76.71029,Domestic Violence Complaint reported in the jurisdiction.
309,100020009202500010,FIR,2025-10-11,9,2,1,3,Non-Heinous,Undetected,12.33144,76.69371,Chain Snatching reported in the jurisdiction.
310,200030017202500001,UDR,2025-10-12,17,3,5,14,Non-Heinous,Closed,15.93201,74.3937,Peddling reported in the jurisdiction.
311,100040018202500015,FIR,2025-10-12,18,4,1,3,Non-Heinous,Charge Sheeted,17.39411,76.8689,Chain Snatching reported in the jurisdiction.
312,100060030202500009,FIR,2025-10-12,30,6,4,12,Non-Heinous,Closed,13.3537,77.11559,Social Media Harassment reported in the jurisdiction.
313,100010002202500016,FIR,2025-10-12,2,1,2,8,Non-Heinous,Charge Sheeted,12.9201,77.50684,Assault reported in the jurisdiction.
314,100030015202500020,FIR,2025-10-13,15,3,5,13,Non-Heinous,Closed,15.78812,74.38746,Possession reported in the jurisdiction.
315,100010005202500023,FIR,2025-10-13,5,1,2,7,Heinous,Undetected,12.86861,77.48344,Murder reported in the jurisdiction.
316,100040020202500022,FIR,2025-10-13,20,4,1,3,Non-Heinous,Charge Sheeted,17.38154,76.72202,Part of a recurring chain snatching pattern in this catchment.
317,100040018202500007,FIR,2025-10-14,18,4,1,3,Non-Heinous,Under Investigation,17.42307,76.84856,Chain Snatching reported in the jurisdiction.
318,100040018202500021,FIR,2025-10-14,18,4,4,12,Non-Heinous,Closed,17.41812,76.88127,Social Media Harassment reported in the jurisdiction.
319,100040021202500023,FIR,2025-10-14,21,4,2,7,Heinous,Under Investigation,17.26568,76.76505,Murder reported in the jurisdiction.
320,100040020202500023,FIR,2025-10-14,20,4,1,3,Non-Heinous,Charge Sheeted,17.39269,76.72085,Part of a recurring chain snatching pattern in this catchment.
321,100060027202500002,FIR,2025-10-15,27,6,5,13,Non-Heinous,Undetected,13.35378,77.04127,Possession reported in the jurisdiction.
322,100010006202500017,FIR,2025-10-15,6,1,3,10,Non-Heinous,Closed,12.90269,77.60519,Domestic Violence Complaint reported in the jurisdiction.
323,100050024202500010,FIR,2025-10-16,24,5,1,1,Non-Heinous,Closed,12.9868,74.78193,Theft reported in the jurisdiction.
324,400010004202500001,Zero FIR,2025-10-16,4,1,4,11,Non-Heinous,Charge Sheeted,12.96536,77.62731,Online Financial Fraud reported in the jurisdiction.
325,300030015202500001,PAR,2025-10-16,15,3,1,2,Non-Heinous,Charge Sheeted,15.77773,74.37819,Burglary / House-breaking reported in the jurisdiction.
326,100040022202500002,FIR,2025-10-17,22,4,1,2,Non-Heinous,Closed,17.23136,76.76232,Burglary / House-breaking reported in the jurisdiction.
327,100020010202500002,FIR,2025-10-17,10,2,2,7,Non-Heinous,Charge Sheeted,12.18304,76.70232,Murder reported in the jurisdiction.
328,100030013202500012,FIR,2025-10-17,13,3,2,6,Heinous,Undetected,15.76629,74.457,Grievous Hurt reported in the jurisdiction.
329,100010003202500011,FIR,2025-10-17,3,1,3,10,Non-Heinous,Charge Sheeted,12.8639,77.63396,Domestic Violence Complaint reported in the jurisdiction.
330,100020012202500012,FIR,2025-10-17,12,2,6,15,Non-Heinous,Undetected,12.22614,76.75937,Rioting reported in the jurisdiction.
331,100010004202500030,FIR,2025-10-17,4,1,4,12,Non-Heinous,Charge Sheeted,12.99962,77.60601,Social Media Harassment reported in the jurisdiction.
332,100040018202500003,FIR,2025-10-18,18,4,6,16,Non-Heinous,Charge Sheeted,17.38891,76.84625,Public Nuisance reported in the jurisdiction.
333,100030013202500002,FIR,2025-10-18,13,3,4,11,Non-Heinous,Under Investigation,15.75916,74.47929,Online Financial Fraud reported in the jurisdiction.
